istat;iddat;datum;name;nome;positiv;antigen;pcr(pos-geh)-tote;quarantaene;sumPos(pcr+antigen);pcr(pos-geh)+antigen(pos-geh)-tote;
21002;20210113;2021-01-13 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;40;20;3;14;60;null;
21002;20210114;2021-01-14 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;40;20;3;17;60;null;
21002;20210115;2021-01-15 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;42;20;5;16;62;null;
21002;20210116;2021-01-16 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;42;20;1;16;62;null;
21002;20210117;2021-01-17 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;42;20;1;15;62;null;
21002;20210118;2021-01-18 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;42;20;1;13;62;null;
21002;20210119;2021-01-19 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;42;20;1;11;62;null;
21002;20210120;2021-01-20 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;43;20;1;14;63;null;
21002;20210121;2021-01-21 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;43;21;null;15;64;null;
21002;20210122;2021-01-22 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;43;22;null;15;65;null;
21002;20210123;2021-01-23 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;44;23;1;15;67;null;
21002;20210124;2021-01-24 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;44;24;null;15;68;null;
21002;20210125;2021-01-25 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;44;24;null;21;68;null;
21002;20210126;2021-01-26 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;44;29;null;28;73;null;
21002;20210127;2021-01-27 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;44;29;null;29;73;null;
21002;20210128;2021-01-28 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;44;29;1;30;73;null;
21002;20210129;2021-01-29 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;45;29;1;32;74;null;
21002;20210130;2021-01-30 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;45;30;1;32;75;null;
21002;20210131;2021-01-31 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;46;30;2;31;76;null;
21002;20210201;2021-02-01 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;46;30;1;30;76;null;
21002;20210202;2021-02-02 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;46;30;1;25;76;null;
21002;20210203;2021-02-03 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;47;30;1;22;77;null;
21002;20210204;2021-02-04 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;47;30;1;23;77;null;
21002;20210205;2021-02-05 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;47;31;1;16;78;null;
21002;20210206;2021-02-06 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;49;31;3;18;80;null;
21002;20210207;2021-02-07 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;49;31;3;19;80;null;
21002;20210208;2021-02-08 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;49;31;3;21;80;null;
21002;20210209;2021-02-09 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;49;31;2;22;80;null;
21002;20210210;2021-02-10 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;null;null;null;22;80;9;
21002;20210211;2021-02-11 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;null;null;null;22;80;8;
21002;20210212;2021-02-12 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;50;32;null;38;82;8;
21002;20210213;2021-02-13 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;52;36;null;48;88;12;
21002;20210214;2021-02-14 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;52;36;null;44;88;9;
21002;20210215;2021-02-15 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;52;36;null;45;88;9;
21002;20210216;2021-02-16 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;52;37;null;46;89;2;
21002;20210217;2021-02-17 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;52;37;null;44;89;1;
21002;20210218;2021-02-18 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;52;37;null;44;89;1;
21002;20210219;2021-02-19 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;53;37;null;41;90;1;
21002;20210220;2021-02-20 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;53;37;null;40;90;1;
21002;20210221;2021-02-21 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;54;38;null;20;92;3;
21002;20210222;2021-02-22 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;54;38;null;20;92;3;
21002;20210223;2021-02-23 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;55;38;null;23;93;4;
21002;20210224;2021-02-24 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;57;38;null;19;95;6;
21002;20210225;2021-02-25 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;57;38;null;16;95;6;
21002;20210226;2021-02-26 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;57;38;null;19;95;6;
21002;20210227;2021-02-27 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;57;38;null;18;95;6;
21002;20210228;2021-02-28 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;57;38;null;17;95;6;
21002;20210301;2021-03-01 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;57;38;null;16;95;6;
21002;20210302;2021-03-02 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;17;97;8;
21002;20210303;2021-03-03 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;20;97;5;
21002;20210304;2021-03-04 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;18;97;10;
21002;20210305;2021-03-05 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;14;97;8;
21002;20210306;2021-03-06 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;13;97;7;
21002;20210307;2021-03-07 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;12;97;6;
21002;20210308;2021-03-08 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;12;97;6;
21002;20210309;2021-03-09 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;12;97;6;
21002;20210310;2021-03-10 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;58;39;null;12;97;6;
21002;20210311;2021-03-11 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;12;100;7;
21002;20210312;2021-03-12 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;11;100;6;
21002;20210313;2021-03-13 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;12;100;7;
21002;20210314;2021-03-14 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;10;100;7;
21002;20210315;2021-03-15 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;10;100;7;
21002;20210316;2021-03-16 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;9;100;6;
21002;20210317;2021-03-17 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;9;100;6;
21002;20210318;2021-03-18 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;9;100;6;
21002;20210319;2021-03-19 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;8;100;5;
21002;20210320;2021-03-20 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;8;100;5;
21002;20210321;2021-03-21 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;8;100;5;
21002;20210322;2021-03-22 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;5;100;3;
21002;20210323;2021-03-23 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;4;100;2;
21002;20210324;2021-03-24 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;4;100;2;
21002;20210325;2021-03-25 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;2;100;1;
21002;20210326;2021-03-26 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;2;100;1;
21002;20210327;2021-03-27 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;1;100;null;
21002;20210328;2021-03-28 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;1;100;null;
21002;20210329;2021-03-29 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;1;100;null;
21002;20210330;2021-03-30 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;1;100;null;
21002;20210331;2021-03-31 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;1;100;null;
21002;20210401;2021-04-01 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;40;null;0;100;null;
21002;20210402;2021-04-02 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;41;null;3;101;1;
21002;20210403;2021-04-03 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;60;41;null;3;101;1;
21002;20210404;2021-04-04 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;61;41;null;3;102;1;
21002;20210405;2021-04-05 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;61;41;null;3;102;1;
21002;20210406;2021-04-06 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;61;41;null;3;102;1;
21002;20210407;2021-04-07 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;61;41;null;3;102;1;
21002;20210408;2021-04-08 00:00:00.0;ANDRIAN Gesamt;ANDRIANO Totale;61;41;null;3;102;1;
21003;20201218;2020-12-18 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;14;2;null;0;16;null;
21003;20201219;2020-12-19 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;2;1;0;17;null;
21003;20201220;2020-12-20 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;2;1;3;17;null;
21003;20201221;2020-12-21 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;3;1;7;18;null;
21003;20201222;2020-12-22 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;5;1;13;20;null;
21003;20201223;2020-12-23 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;5;1;13;20;null;
21003;20201224;2020-12-24 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;5;1;13;20;null;
21003;20201225;2020-12-25 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;5;1;13;20;null;
21003;20201226;2020-12-26 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;5;1;13;20;null;
21003;20201227;2020-12-27 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;5;null;13;20;null;
21003;20201228;2020-12-28 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;5;null;13;20;null;
21003;20201229;2020-12-29 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;15;6;null;14;21;null;
21003;20201230;2020-12-30 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;16;6;1;14;22;null;
21003;20201231;2020-12-31 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;6;2;12;23;null;
21003;20210101;2021-01-01 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;6;2;14;23;null;
21003;20210102;2021-01-02 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;2;14;24;null;
21003;20210103;2021-01-03 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;2;11;24;null;
21003;20210104;2021-01-04 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;2;10;24;null;
21003;20210105;2021-01-05 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;2;11;24;null;
21003;20210106;2021-01-06 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;2;7;24;null;
21003;20210107;2021-01-07 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;1;7;24;null;
21003;20210108;2021-01-08 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;1;9;24;null;
21003;20210109;2021-01-09 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;7;24;null;
21003;20210110;2021-01-10 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;6;24;null;
21003;20210111;2021-01-11 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;6;24;null;
21003;20210112;2021-01-12 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;5;24;null;
21003;20210113;2021-01-13 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;3;24;null;
21003;20210114;2021-01-14 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;3;24;null;
21003;20210115;2021-01-15 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;1;24;null;
21003;20210116;2021-01-16 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;1;24;null;
21003;20210117;2021-01-17 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;1;24;null;
21003;20210118;2021-01-18 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;1;24;null;
21003;20210119;2021-01-19 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;1;24;null;
21003;20210120;2021-01-20 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;1;24;null;
21003;20210121;2021-01-21 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;1;24;null;
21003;20210122;2021-01-22 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;7;null;3;24;null;
21003;20210123;2021-01-23 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;8;null;6;25;null;
21003;20210124;2021-01-24 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;8;null;6;25;null;
21003;20210125;2021-01-25 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;9;null;12;26;null;
21003;20210126;2021-01-26 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;10;null;14;27;null;
21003;20210127;2021-01-27 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;10;null;15;27;null;
21003;20210128;2021-01-28 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;10;null;15;27;null;
21003;20210129;2021-01-29 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;10;null;15;27;null;
21003;20210130;2021-01-30 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;10;null;15;27;null;
21003;20210131;2021-01-31 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;10;null;15;27;null;
21003;20210201;2021-02-01 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;10;null;13;27;null;
21003;20210202;2021-02-02 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;12;null;18;29;null;
21003;20210203;2021-02-03 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;12;null;18;29;null;
21003;20210204;2021-02-04 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;17;12;null;13;29;null;
21003;20210205;2021-02-05 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;19;13;1;13;32;null;
21003;20210206;2021-02-06 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;20;13;2;11;33;null;
21003;20210207;2021-02-07 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;20;13;1;11;33;null;
21003;20210208;2021-02-08 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;20;13;1;11;33;null;
21003;20210209;2021-02-09 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;20;13;1;10;33;null;
21003;20210210;2021-02-10 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;null;null;null;10;35;8;
21003;20210211;2021-02-11 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;null;null;null;13;35;8;
21003;20210212;2021-02-12 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;16;null;13;37;9;
21003;20210213;2021-02-13 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;16;null;11;37;9;
21003;20210214;2021-02-14 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;16;null;13;37;8;
21003;20210215;2021-02-15 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;16;null;13;37;8;
21003;20210216;2021-02-16 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;17;null;13;38;8;
21003;20210217;2021-02-17 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;17;null;14;38;8;
21003;20210218;2021-02-18 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;18;null;16;39;9;
21003;20210219;2021-02-19 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;19;null;19;40;10;
21003;20210220;2021-02-20 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;19;null;22;40;10;
21003;20210221;2021-02-21 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;21;null;24;42;11;
21003;20210222;2021-02-22 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;21;null;22;42;11;
21003;20210223;2021-02-23 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;24;null;23;45;14;
21003;20210224;2021-02-24 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;24;null;20;45;14;
21003;20210225;2021-02-25 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;24;null;20;45;14;
21003;20210226;2021-02-26 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;24;null;20;45;13;
21003;20210227;2021-02-27 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;24;null;19;45;12;
21003;20210228;2021-02-28 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;25;null;18;46;13;
21003;20210301;2021-03-01 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;25;null;22;46;13;
21003;20210302;2021-03-02 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;28;null;15;49;16;
21003;20210303;2021-03-03 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;29;null;19;50;17;
21003;20210304;2021-03-04 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;29;null;19;50;15;
21003;20210305;2021-03-05 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;29;null;19;50;15;
21003;20210306;2021-03-06 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;29;null;19;50;15;
21003;20210307;2021-03-07 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;29;null;16;50;13;
21003;20210308;2021-03-08 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;29;null;15;50;12;
21003;20210309;2021-03-09 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;21;29;null;14;50;11;
21003;20210310;2021-03-10 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;14;51;11;
21003;20210311;2021-03-11 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;17;51;10;
21003;20210312;2021-03-12 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;14;51;8;
21003;20210313;2021-03-13 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;14;51;8;
21003;20210314;2021-03-14 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;13;51;7;
21003;20210315;2021-03-15 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;11;51;7;
21003;20210316;2021-03-16 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;11;51;7;
21003;20210317;2021-03-17 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;11;51;7;
21003;20210318;2021-03-18 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;22;29;null;11;51;7;
21003;20210319;2021-03-19 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;29;null;10;54;6;
21003;20210320;2021-03-20 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;29;null;10;54;6;
21003;20210321;2021-03-21 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;29;null;9;54;7;
21003;20210322;2021-03-22 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;30;null;12;55;8;
21003;20210323;2021-03-23 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;30;null;10;55;6;
21003;20210324;2021-03-24 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;30;null;10;55;6;
21003;20210325;2021-03-25 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;30;null;11;55;6;
21003;20210326;2021-03-26 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;31;null;11;56;6;
21003;20210327;2021-03-27 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;31;null;11;56;6;
21003;20210328;2021-03-28 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;31;null;15;56;6;
21003;20210329;2021-03-29 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;25;31;null;15;56;6;
21003;20210330;2021-03-30 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;26;31;null;13;57;4;
21003;20210331;2021-03-31 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;26;31;null;13;57;4;
21003;20210401;2021-04-01 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;13;59;4;
21003;20210402;2021-04-02 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;13;59;4;
21003;20210403;2021-04-03 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;11;59;4;
21003;20210404;2021-04-04 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;11;59;4;
21003;20210405;2021-04-05 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;10;59;4;
21003;20210406;2021-04-06 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;10;59;4;
21003;20210407;2021-04-07 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;5;59;3;
21003;20210408;2021-04-08 00:00:00.0;ALTREI Gesamt;ANTERIVO Totale;28;31;null;5;59;3;
21004;20201218;2020-12-18 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;654;95;88;90;749;null;
21004;20201219;2020-12-19 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;655;95;84;92;750;null;
21004;20201220;2020-12-20 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;659;96;85;88;755;null;
21004;20201221;2020-12-21 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;661;96;86;85;757;null;
21004;20201222;2020-12-22 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;663;101;84;91;764;null;
21004;20201223;2020-12-23 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;666;104;80;100;770;null;
21004;20201224;2020-12-24 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;667;108;76;111;775;null;
21004;20201225;2020-12-25 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;671;108;79;107;779;null;
21004;20201226;2020-12-26 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;671;108;79;115;779;null;
21004;20201227;2020-12-27 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;672;108;80;113;780;null;
21004;20201228;2020-12-28 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;676;108;83;119;784;null;
21004;20201229;2020-12-29 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;678;119;81;131;797;null;
21004;20201230;2020-12-30 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;681;126;82;143;807;null;
21004;20201231;2020-12-31 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;689;133;86;145;822;null;
21004;20210101;2021-01-01 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;698;137;92;161;835;null;
21004;20210102;2021-01-02 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;701;137;95;158;838;null;
21004;20210103;2021-01-03 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;702;141;94;161;843;null;
21004;20210104;2021-01-04 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;709;141;101;157;850;null;
21004;20210105;2021-01-05 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;715;149;98;163;864;null;
21004;20210106;2021-01-06 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;718;155;98;192;873;null;
21004;20210107;2021-01-07 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;726;156;104;211;882;null;
21004;20210108;2021-01-08 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;730;169;106;234;899;null;
21004;20210109;2021-01-09 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;746;173;110;271;919;null;
21004;20210110;2021-01-10 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;750;179;111;294;929;null;
21004;20210111;2021-01-11 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;751;182;111;337;933;null;
21004;20210112;2021-01-12 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;755;194;105;333;949;null;
21004;20210113;2021-01-13 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;758;199;98;342;957;null;
21004;20210114;2021-01-14 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;761;204;93;347;965;null;
21004;20210115;2021-01-15 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;773;213;97;352;986;null;
21004;20210116;2021-01-16 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;775;218;96;342;993;null;
21004;20210117;2021-01-17 00:00:00.0;EPPAN a.d. Weinstr. Gesamt;APPIANO SULLA STRADA DEL VINO Totale;783;225;100;331;1008;null;
